destination,place_name,category,address,rating,review_count,price_range,url,latitude,longitude
tempat makan dekat Bangka Belitung,Lempah Kuning Muara,Restoran Indonesia,"
W42Q+C7G Pelabuhan Acun, Ketapang, Kec. Pangkal Balam, Kota Pangkal Pinang, Kepulauan Bangka Belitung 33172","4,5",516,Rp 50–150 rb,https://www.google.com/maps/place/Lempah+Kuning+Muara/data=!4m7!3m6!1s0x2e22c1937a3ef6b1:0xfe93cdc30b8f1b35!8m2!3d-2.0989425!4d106.1382164!16s%2Fg%2F11s39ngx5j!19sChIJsfY-epPBIi4RNRuPC8PNk_4?authuser=0&hl=id&rclk=1,-2.0989425,106.1382164
tempat makan dekat Bangka Belitung,Mie Belitung Atep,Restoran Mie,"
Jl. Sriwijaya No.27, Parit, Kec. Tj. Pandan, Kabupaten Belitung, Kepulauan Bangka Belitung 33416","4,6",1080,Rp 25–50 rb,https://www.google.com/maps/place/Mie+Belitung+Atep/data=!4m7!3m6!1s0x2e17171e3a646bb1:0x6d0edbbae7416e60!8m2!3d-2.7396677!4d107.6339836!16s%2Fg%2F11fps905h1!19sChIJsWtkOh4XFy4RYG5B57rbDm0?authuser=0&hl=id&rclk=1,-2.7396677,107.6339836
tempat makan dekat Bangka Belitung,SAMBEL GAMI MAS CREBO Toboali,Rumah Makan,"
2F2F+83V, Teladan, Kec. Toboali, Kabupaten Bangka Selatan, Kepulauan Bangka Belitung 33783","4,8",16,Rp 25–50 rb,https://www.google.com/maps/place/SAMBEL+GAMI+MAS+CREBO+Toboali/data=!4m7!3m6!1s0x2e3d81f24f3b78ef:0xb475e391a2f7347e!8m2!3d-2.999374!4d106.4727081!16s%2Fg%2F11sdmqmf67!19sChIJ73g7T_KBPS4RfjT3opHjdbQ?authuser=0&hl=id&rclk=1,-2.999374,106.4727081
tempat makan dekat Bangka Belitung,Pantai Koba,Kafe,"
G9HC+554, Arung Dalam, Kec. Koba, Kabupaten Bangka Tengah, Kepulauan Bangka Belitung","4,4",163,Rp 25–50 rb,https://www.google.com/maps/place/Pantai+Koba/data=!4m7!3m6!1s0x2e3d51b5847cdccb:0xc1632057e354a3bc!8m2!3d-2.4721073!4d106.3704647!16s%2Fg%2F11f4t5t5sc!19sChIJy9x8hLVRPS4RvKNU41cgY8E?authuser=0&hl=id&rclk=1,-2.4721073,106.3704647
tempat makan dekat Bangka Belitung,RM Amat,Restoran Seafood,"
CMPW+WCC, Jl. Tanjung Tinggi, RT.12/RW.07, Keciput, Sijuk, Kabupaten Belitung, Kepulauan Bangka Belitung 33414","4,5",590,Rp 50–75 rb,https://www.google.com/maps/place/RM+Amat/data=!4m7!3m6!1s0x2e173d9377be272d:0xc2bcdcada662e5dc!8m2!3d-2.5626865!4d107.6960071!16s%2Fg%2F1pztq3wpq!19sChIJLSe-d5M9Fy4R3OVipq3cvMI?authuser=0&hl=id&rclk=1,-2.5626865,107.6960071
tempat makan dekat Bangka Belitung,Pondok Kelapa Resto,Restoran Seafood,"
Jl. Air Saga No.89, Air Saga, Kec. Tj. Pandan, Kabupaten Belitung, Kepulauan Bangka Belitung 33415","4,3",710,Rp 25–125 rb,https://www.google.com/maps/place/Pondok+Kelapa+Resto/data=!4m7!3m6!1s0x2e1715ca55a1ebab:0x63b19690fd5440de!8m2!3d-2.7076426!4d107.624951!16s%2Fg%2F11cmhy9tqx!19sChIJq-uhVcoVFy4R3kBU_ZCWsWM?authuser=0&hl=id&rclk=1,-2.7076426,107.624951
tempat makan dekat Bangka Belitung,Kampong Dedaun,,"
Jalan Raya Sijuk, Tanjung Tinggi, Sijuk, Belitung Regency, Bangka Belitung Islands 33414","4,5",405,,https://www.google.com/maps/place/Kampong+Dedaun/data=!4m7!3m6!1s0x2e1743f00cf14803:0xfa20523f44ea03c5!8m2!3d-2.5571912!4d107.7434964!16s%2Fg%2F11cjp7wrkx!19sChIJA0jxDPBDFy4RxQPqRD9SIPo?authuser=0&hl=id&rclk=1,-2.5571912,107.7434964
tempat makan dekat Bangka Belitung,Rumah Makan Ameng,Restoran China,"
Jl. Belimbing I No.287, Bintang, Kec. Rangkui, Kota Pangkal Pinang, Kepulauan Bangka Belitung 33684","4,5",730,Rp 50–75 rb,https://www.google.com/maps/place/Rumah+Makan+Ameng/data=!4m7!3m6!1s0x2e22c0d48a87ebcf:0x154cd89da8f73408!8m2!3d-2.1340174!4d106.1156106!16s%2Fg%2F11bzx4hygv!19sChIJz-uHitTAIi4RCDT3qJ3YTBU?authuser=0&hl=id&rclk=1,-2.1340174,106.1156106
tempat makan dekat Bangka Belitung,Ketam ISI Adena,Restoran Indonesia,"
Jl. Pattimura, Tj. Pendam, Kec. Tj. Pandan, Kabupaten Belitung, Kepulauan Bangka Belitung 33411","4,5",868,Rp 25–150 rb,https://www.google.com/maps/place/Ketam+ISI+Adena/data=!4m7!3m6!1s0x2e17166cdd49d99f:0xd34c42de309843ba!8m2!3d-2.7261952!4d107.6297861!16s%2Fg%2F1hc1wkc9j!19sChIJn9lJ3WwWFy4RukOYMN5CTNM?authuser=0&hl=id&rclk=1,-2.7261952,107.6297861
tempat makan dekat Bangka Belitung,"Kopitia tanpa 'M', Just a Coffee Shop",Restoran,"
Koba, Kec. Koba, Kabupaten Bangka Tengah, Kepulauan Bangka Belitung 33681","4,2",58,,"https://www.google.com/maps/place/Kopitia+tanpa+%27M%27,+Just+a+Coffee+Shop/data=!4m7!3m6!1s0x2e3d50ec25059cf1:0xf5339c701ce29121!8m2!3d-2.489109!4d106.409093!16s%2Fg%2F11b6gpsrs1!19sChIJ8ZwFJexQPS4RIZHiHHCcM_U?authuser=0&hl=id&rclk=1",-2.489109,106.409093
tempat makan dekat Bangka Belitung,Restoran Afong,Restoran China,"
V488+R6H, Jl. Kp. Bintang, RT.09/RW.03, Bintang, Kec. Rangkui, Kota Pangkal Pinang, Kepulauan Bangka Belitung 33684","4,4",348,Rp 50–75 rb,https://www.google.com/maps/place/Restoran+Afong/data=!4m7!3m6!1s0x2e22c0d46a65452f:0xb399cb23c7174bf!8m2!3d-2.1329395!4d106.1156209!16s%2Fg%2F11bymvnf8y!19sChIJL0VlatTAIi4Rv3RxPLKcOQs?authuser=0&hl=id&rclk=1,-2.1329395,106.1156209
tempat makan dekat Bangka Belitung,Rumah Makan Bersama Masakan Bangka,Restoran Padang,"
R4QJ+5CX, Jl. Soekarno Hatta, Dul, Kec. Pangkalan Baru, Kabupaten Bangka Tengah, Kepulauan Bangka Belitung 33684","4,5",52,Rp 1–25.000,https://www.google.com/maps/place/Rumah+Makan+Bersama+Masakan+Bangka/data=!4m7!3m6!1s0x2e22c73d1df1a3f9:0x6aa4e9d870917037!8m2!3d-2.1620235!4d106.1310977!16s%2Fg%2F11g0l5_0l8!19sChIJ-aPxHT3HIi4RN3CRcNjppGo?authuser=0&hl=id&rclk=1,-2.1620235,106.1310977
tempat makan dekat Bangka Belitung,Warung Evi Mambo,Rumah Makan,"
Jl. Kapten Sulaiman Arief, Masjid Jamik, Kec. Rangkui, Kota Pangkal Pinang, Kepulauan Bangka Belitung 33684","4,2",420,Rp 25–50 rb,https://www.google.com/maps/place/Warung+Evi+Mambo/data=!4m7!3m6!1s0x2e22c0d6408f9025:0x71635b4864c41940!8m2!3d-2.1303955!4d106.1126196!16s%2Fg%2F11b6sqq06x!19sChIJJZCPQNbAIi4RQBnEZEhbY3E?authuser=0&hl=id&rclk=1,-2.1303955,106.1126196
tempat makan dekat Bangka Belitung,Rumah makan khas bangka cik Sop,Kedai Sarapan & Makan Siang,"
Jl. Jend. Sudirman, Teladan, Kec. Toboali, Kabupaten Bangka Selatan, Kepulauan Bangka Belitung 33783","5,0",1,,https://www.google.com/maps/place/Rumah+makan+khas+bangka+cik+Sop/data=!4m7!3m6!1s0x2e3d816142c90f2f:0xab4bafca73a3be4b!8m2!3d-3.0122251!4d106.4519451!16s%2Fg%2F11n0rh0xv_!19sChIJLw_JQmGBPS4RS76jc8qvS6s?authuser=0&hl=id&rclk=1,-3.0122251,106.4519451
tempat makan dekat Bangka Belitung,Asui Seafood,Restoran Seafood,"
Jl. Yang Zubaidah No.242, RW.002, Bintang, Kec. Rangkui, Kota Pangkal Pinang, Kepulauan Bangka Belitung 33137","4,3",1713,Rp 50–200 rb,https://www.google.com/maps/place/Asui+Seafood/data=!4m7!3m6!1s0x2e22c814cf1f5dbb:0x82365a9dc74126bd!8m2!3d-2.1339073!4d106.1134875!16s%2Fg%2F1pzsxs90d!19sChIJu10fzxTIIi4RvSZBx51aNoI?authuser=0&hl=id&rclk=1,-2.1339073,106.1134875
tempat makan dekat Bangka Belitung,Warung Makan Mak Nini Simpang Bandara,Warung nasi,"
Simpang Bandara HAS. Hanandjoeddin, Buluh Tumbang, Kec. Tj. Pandan, Kabupaten Belitung, Kepulauan Bangka Belitung 33413","4,8",21,Rp 1–25.000,https://www.google.com/maps/place/Warung+Makan+Mak+Nini+Simpang+Bandara/data=!4m7!3m6!1s0x2e173d45eb2da20d:0xecf9046f82c86a37!8m2!3d-2.7606936!4d107.7500354!16s%2Fg%2F11v5f12h8c!19sChIJDaIt60U9Fy4RN2rIgm8E-ew?authuser=0&hl=id&rclk=1,-2.7606936,107.7500354
tempat makan dekat Bangka Belitung,Yang Yang Coffe,Restoran,"
XFV6+J7X, Jl. Teladan Baru, Teladan, Kec. Toboali, Kabupaten Bangka Selatan, Kepulauan Bangka Belitung 33783","4,2",106,Rp 25–50 rb,https://www.google.com/maps/place/Yang+Yang+Coffe/data=!4m7!3m6!1s0x2e3d818dae1115d9:0x8b698b38e50a784!8m2!3d-3.0056437!4d106.4608726!16s%2Fg%2F11fmh823cs!19sChIJ2RURro2BPS4RhKdQjrOYtgg?authuser=0&hl=id&rclk=1,-3.0056437,106.4608726
tempat makan dekat Bangka Belitung,Dapoer Fezdaf_Gorong Gorong,Restoran,"
7J6G+MMH, Parit, Kec. Tj. Pandan, Kabupaten Belitung, Kepulauan Bangka Belitung 33411","4,5",1588,Rp 25–50 rb,https://www.google.com/maps/place/Dapoer+Fezdaf_Gorong+Gorong/data=!4m7!3m6!1s0x2e171661584337e1:0xf0387866d329695c!8m2!3d-2.7383014!4d107.6267246!16s%2Fg%2F11c3sqb4w6!19sChIJ4TdDWGEWFy4RXGkp02Z4OPA?authuser=0&hl=id&rclk=1,-2.7383014,107.6267246
tempat makan dekat Bangka Belitung,La Terrase Bistro,Restoran,"
Jl. Jendral Sudirman No.65, Gedung Nasional, Kec. Taman Sari, Kota Pangkal Pinang, Kepulauan Bangka Belitung 33127","4,3",308,Rp 50–75 rb,https://www.google.com/maps/place/La+Terrase+Bistro/data=!4m7!3m6!1s0x2e22c0e05d4e5545:0x3c694aa83e6ce958!8m2!3d-2.1263829!4d106.1144924!16s%2Fg%2F11c57d98q4!19sChIJRVVOXeDAIi4RWOlsPqhKaTw?authuser=0&hl=id&rclk=1,-2.1263829,106.1144924
tempat makan dekat Bangka Belitung,Resto Anggrek,Restoran Seafood,"
Bintang, Kec. Rangkui, Kota Pangkal Pinang, Kepulauan Bangka Belitung 33684","4,3",691,Rp 50–75 rb,https://www.google.com/maps/place/Resto+Anggrek/data=!4m7!3m6!1s0x2e22c0d6c0b2e577:0x5c9ab65900de1a66!8m2!3d-2.1305239!4d106.1157186!16s%2Fg%2F11bwny62lx!19sChIJd-WywNbAIi4RZhreAFm2mlw?authuser=0&hl=id&rclk=1,-2.1305239,106.1157186
tempat makan dekat Bangka Belitung,"rumah makan fulo ""non HALAL""",Restoran,"
Jl. Letjen MT Haryono, Tj. Pandan, Kec. Tj. Pandan, Kabupaten Belitung, Kepulauan Bangka Belitung 33411","4,6",24,Rp 25–50 rb,https://www.google.com/maps/place/rumah+makan+fulo+%22non+HALAL%22/data=!4m7!3m6!1s0x2e171795af2d7559:0x5f1176006084e3fe!8m2!3d-2.7418784!4d107.6344861!16s%2Fg%2F11f6cr50my!19sChIJWXUtr5UXFy4R_uOEYAB2EV8?authuser=0&hl=id&rclk=1,-2.7418784,107.6344861
tempat makan dekat Bangka Belitung,Rumah Makan Cumi Bambu,Restoran Seafood,"
Jalan Tanjung Kelayang, Tj. Binga, Sijuk, Kabupaten Belitung, Kepulauan Bangka Belitung 33414","4,9",120,Rp 50–75 rb,https://www.google.com/maps/place/Rumah+Makan+Cumi+Bambu/data=!4m7!3m6!1s0x2e176b003f80bbe3:0x22faef11c27a5cec!8m2!3d-2.6199058!4d107.646184!16s%2Fg%2F11wp7vs25b!19sChIJ47uAPwBrFy4R7Fx6whHv-iI?authuser=0&hl=id&rclk=1,-2.6199058,107.646184
tempat makan dekat Bangka Belitung,Belitung Bakery & Happy Resto,Restoran,"
Jl. Veteran No.18, Parit, Kec. Tj. Pandan, Kabupaten Belitung, Kepulauan Bangka Belitung 33416","4,4",784,Rp 25–50 rb,https://www.google.com/maps/place/Belitung+Bakery+%26+Happy+Resto/data=!4m7!3m6!1s0x2e171666243302b9:0x23c2ebfe8db84f71!8m2!3d-2.7392652!4d107.6325751!16s%2Fg%2F11b7q5r6fq!19sChIJuQIzJGYWFy4RcU-4jf7rwiM?authuser=0&hl=id&rclk=1,-2.7392652,107.6325751
tempat makan dekat Bangka Belitung,Warung Lempah Kuning Bang Agoes,Rumah Makan,"
Jalan Len listrik Jl. Lembawai, Gabek Satu, Kec. Gabek, Kota Pangkal Pinang, Kepulauan Bangka Belitung 33115","4,6",281,Rp 25–100 rb,https://www.google.com/maps/place/Warung+Lempah+Kuning+Bang+Agoes/data=!4m7!3m6!1s0x2e22c1276323f875:0xf11f963485193be9!8m2!3d-2.1060696!4d106.1102091!16s%2Fg%2F11rfb1gwq1!19sChIJdfgjYyfBIi4R6TsZhTSWH_E?authuser=0&hl=id&rclk=1,-2.1060696,106.1102091
tempat makan dekat Bangka Belitung,Restoran Thai Fa,Restoran China,"
Jl. Pattimura No.20, Tj. Pendam, Kec. Tj. Pandan, Kabupaten Belitung, Kepulauan Bangka Belitung 33411","4,0",280,Rp 50–125 rb,https://www.google.com/maps/place/Restoran+Thai+Fa/data=!4m7!3m6!1s0x2e171664abd2f61d:0xb6447655c245de79!8m2!3d-2.7334833!4d107.6275787!16s%2Fg%2F1pp2wzxxd!19sChIJHfbSq2QWFy4Red5FwlV2RLY?authuser=0&hl=id&rclk=1,-2.7334833,107.6275787
tempat makan dekat Bangka Belitung,Umah Mama Koba,Restoran,"
Jl.Pos Raya No.26, Koba, Kec. Koba, Kabupaten Bangka Tengah, Kepulauan Bangka Belitung 33181","4,7",103,Rp 25–50 rb,https://www.google.com/maps/place/Umah+Mama+Koba/data=!4m7!3m6!1s0x2e3d519412bda0d5:0xa894442c2bf4c07f!8m2!3d-2.4945404!4d106.4078043!16s%2Fg%2F11wvpncyg3!19sChIJ1aC9EpRRPS4Rf8D0KyxElKg?authuser=0&hl=id&rclk=1,-2.4945404,106.4078043
tempat makan dekat Bangka Belitung,RM BATU GARUDA.,Restoran Seafood,"
Jalan Tanjung Kelayang, Sijuk, Kabupaten Belitung, Kepulauan Bangka Belitung 33414","4,5",483,Rp 50–175 rb,https://www.google.com/maps/place/RM+BATU+GARUDA./data=!4m7!3m6!1s0x2e1742088cf48ee9:0x7fed5fdaf974e661!8m2!3d-2.560739!4d107.672322!16s%2Fg%2F11bztg9kgr!19sChIJ6Y70jAhCFy4RYeZ0-dpf7X8?authuser=0&hl=id&rclk=1,-2.560739,107.672322
tempat makan dekat Bangka Belitung,Dapoer Wieta 99,Restoran Seafood,"
Jl. Kenanga Atas No.047, Koba, Kec. Koba, Kabupaten Bangka Tengah, Kepulauan Bangka Belitung 33681","4,4",209,Rp 25–50 rb,https://www.google.com/maps/place/Dapoer+Wieta+99/data=!4m7!3m6!1s0x2e3d510e876e2c63:0xba461bc058c46077!8m2!3d-2.4994249!4d106.4061459!16s%2Fg%2F11hdy4fx09!19sChIJYyxuhw5RPS4Rd2DEWMAbRro?authuser=0&hl=id&rclk=1,-2.4994249,106.4061459
tempat makan dekat Bangka Belitung,Rm Defy 1,Restoran Indonesia,"
Jl. Puput, Toboali, Kec. Toboali, Kabupaten Bangka Selatan, Kepulauan Bangka Belitung 33783","4,2",52,Rp 25–50 rb,https://www.google.com/maps/place/Rm+Defy+1/data=!4m7!3m6!1s0x2e3d81006a5706ff:0xce5498477579785a!8m2!3d-3.0038183!4d106.483335!16s%2Fg%2F11lzghnmrf!19sChIJ_wZXagCBPS4RWnh5dUeYVM4?authuser=0&hl=id&rclk=1,-3.0038183,106.483335
tempat makan dekat Bangka Belitung,Pantai Arung Dalam,Tujuan Wisata,"
G9GF+W27, Arung Dalam, Kec. Koba, Kabupaten Bangka Tengah, Kepulauan Bangka Belitung 33681","4,2",542,,https://www.google.com/maps/place/Pantai+Arung+Dalam/data=!4m7!3m6!1s0x2e3d51b501584703:0x89f0e27ab1f28138!8m2!3d-2.4727025!4d106.3725552!16s%2Fg%2F11by_dpypz!19sChIJA0dYAbVRPS4ROIHysXri8Ik?authuser=0&hl=id&rclk=1,-2.4727025,106.3725552
tempat makan dekat Bangka Belitung,Warung Abah,Restoran,"
Jl. Abdullah Addari No.132, Rw. Bangun, Kec. Taman Sari, Kota Pangkal Pinang, Kepulauan Bangka Belitung 33684","4,3",388,Rp 25–50 rb,https://www.google.com/maps/place/Warung+Abah/data=!4m7!3m6!1s0x2e22c0d400000001:0xe97a26dc364d60b2!8m2!3d-2.1263106!4d106.1092245!16s%2Fg%2F11bttrnp0x!19sChIJAQAAANTAIi4RsmBNNtwmeuk?authuser=0&hl=id&rclk=1,-2.1263106,106.1092245
tempat makan dekat Bangka Belitung,Warung Makan MDR,Warung nasi,"
898Q+9HJ, Air Gegas, Kec. Air Gegas, Kabupaten Bangka Selatan, Kepulauan Bangka Belitung 33782","5,0",1,,https://www.google.com/maps/place/Warung+Makan+MDR/data=!4m7!3m6!1s0x2e3d67001e65a41b:0x695831095fe56bf4!8m2!3d-2.6840277!4d106.3889016!16s%2Fg%2F11zjl31m5v!19sChIJG6RlHgBnPS4R9GvlXwkxWGk?authuser=0&hl=id&rclk=1,-2.6840277,106.3889016
tempat makan dekat Bangka Belitung,The Well Restaurant & Cafe Tanjung Pandan Belitung,Restoran,"
Jl. Air Saga No.89, RT.015/RW.007, Air Saga, Kec. Tj. Pandan, Kabupaten Belitung, Kepulauan Bangka Belitung 33415","4,8",449,Rp 75–200 rb,https://www.google.com/maps/place/The+Well+Restaurant+%26+Cafe+Tanjung+Pandan+Belitung/data=!4m7!3m6!1s0x2e171518565d925d:0x90119f3cd908098b!8m2!3d-2.7076904!4d107.6248498!16s%2Fg%2F11px4xr690!19sChIJXZJdVhgVFy4RiwkI2TyfEZA?authuser=0&hl=id&rclk=1,-2.7076904,107.6248498
tempat makan dekat Bangka Belitung,Padepokan Puri Tri Agung,Vihara,"
452M+4MF Pantai Tikus, Parit Padang, Sungai Liat, Bangka Regency, Bangka Belitung Islands 33211","4,6",1801,,https://www.google.com/maps/place/Padepokan+Puri+Tri+Agung/data=!4m7!3m6!1s0x2e228d687ea9df91:0x4de25e33093ce685!8m2!3d-1.8995636!4d106.1839935!16s%2Fg%2F11b6tdqz14!19sChIJkd-pfmiNIi4RheY8CTNe4k0?authuser=0&hl=id&rclk=1,-1.8995636,106.1839935
tempat makan dekat Bangka Belitung,Wisata Alam Batu Belimbing Bangka Selatan,Tujuan Wisata,"
XCVW+P5W, Tj. Ketapang, Bang Toboali, Kabupaten Bangka Selatan, Kepulauan Bangka Belitung 33783","4,4",1169,,https://www.google.com/maps/place/Wisata+Alam+Batu+Belimbing+Bangka+Selatan/data=!4m7!3m6!1s0x2e3d818144341489:0x6f0369c2d3fc067c!8m2!3d-3.0056437!4d106.4454459!16s%2Fg%2F11bw47chv5!19sChIJiRQ0RIGBPS4RfAb808JpA28?authuser=0&hl=id&rclk=1,-3.0056437,106.4454459
tempat makan dekat Bangka Belitung,Kedai Mak Jannah,Restoran,"
7J6M+29P, Parit, Kec. Tj. Pandan, Kabupaten Belitung, Kepulauan Bangka Belitung 33411","4,4",311,Rp 25–50 rb,https://www.google.com/maps/place/Kedai+Mak+Jannah/data=!4m7!3m6!1s0x2e1716687f773ccf:0x512be65613217636!8m2!3d-2.7396751!4d107.6333587!16s%2Fg%2F11cjnj72d9!19sChIJzzx3f2gWFy4RNnYhE1bmK1E?authuser=0&hl=id&rclk=1,-2.7396751,107.6333587
tempat makan dekat Bangka Belitung,Rumah Makan Man Lie,Restoran Mie,"
Jl. Bandara - Manggar, Pembaharuan, Kec. Klp. Kampit, Kabupaten Belitung Timur, Kepulauan Bangka Belitung 33571","4,3",211,Rp 25–50 rb,https://www.google.com/maps/place/Rumah+Makan+Man+Lie/data=!4m7!3m6!1s0x2e10cb1a79ab3d15:0x3fe06a789f34e26b!8m2!3d-2.6882729!4d108.0797195!16s%2Fg%2F11bzrnzqq7!19sChIJFT2reRrLEC4Ra-I0n3hq4D8?authuser=0&hl=id&rclk=1,-2.6882729,108.0797195
tempat makan dekat Bangka Belitung,Rumah Makan MOIFA,Restoran China,"
7J9V+H7F, Paal Satu, Kec. Tj. Pandan, Kabupaten Belitung, Kepulauan Bangka Belitung 33411","4,5",427,Rp 50–75 rb,https://www.google.com/maps/place/Rumah+Makan+MOIFA/data=!4m7!3m6!1s0x2e171672e45f5281:0xf16b0254e7b2630f!8m2!3d-2.7310655!4d107.6431693!16s%2Fg%2F11b_1ygfyj!19sChIJgVJf5HIWFy4RD2Oy51QCa_E?authuser=0&hl=id&rclk=1,-2.7310655,107.6431693
tempat makan dekat Bangka Belitung,RM Selera Kite,Restoran Seafood,"
Sijuk, Kabupaten Belitung, Kepulauan Bangka Belitung 33414","4,5",270,Rp 50–150 rb,https://www.google.com/maps/place/RM+Selera+Kite/data=!4m7!3m6!1s0x2e1743cf364b7199:0x3434c020269616f8!8m2!3d-2.5564737!4d107.7261891!16s%2Fg%2F11cn8y53h7!19sChIJmXFLNs9DFy4R-BaWJiDANDQ?authuser=0&hl=id&rclk=1,-2.5564737,107.7261891
tempat makan dekat Bangka Belitung,"""Warung Sepradik Kite"" Makanan Khas Bangka",Rumah Makan,"
Keramat, Kec. Rangkui, Kota Pangkal Pinang, Kepulauan Bangka Belitung 33684","4,8",37,,https://www.google.com/maps/place/%22Warung+Sepradik+Kite%22+Makanan+Khas+Bangka/data=!4m7!3m6!1s0x2e22c6cd1045cd1b:0x2dcbf0cd35d44015!8m2!3d-2.1382426!4d106.097213!16s%2Fg%2F11c1q7p46d!19sChIJG81FEM3GIi4RFUDUNc3wyy0?authuser=0&hl=id&rclk=1,-2.1382426,106.097213
tempat makan dekat Bangka Belitung,Warung juhi /sotong pangkong kampung damai,Restoran Mie,"
Jl. Mat Yasin No.32, Kampoeng damai, Kec. Tj. Pandan, Kabupaten Belitung, Kepulauan Bangka Belitung 33416","4,4",180,Rp 25–50 rb,https://www.google.com/maps/place/Warung+juhi+%2Fsotong+pangkong+kampung+damai/data=!4m7!3m6!1s0x2e171670e632686f:0xa5434f91cc754b6b!8m2!3d-2.7297154!4d107.6356413!16s%2Fg%2F11cpq25qx2!19sChIJb2gy5nAWFy4Ra0t1zJFPQ6U?authuser=0&hl=id&rclk=1,-2.7297154,107.6356413
tempat makan dekat Bangka Belitung,Bakmi Achoi / Yamien Achoi,Restoran Mie,"
Jl. Madura, Parit, Kec. Tj. Pandan, Kabupaten Belitung, Kepulauan Bangka Belitung 33411","4,5",568,Rp 25–50 rb,https://www.google.com/maps/place/Bakmi+Achoi+%2F+Yamien+Achoi/data=!4m7!3m6!1s0x2e17166928b8d189:0x3f942293692a6e0!8m2!3d-2.7383005!4d107.6367423!16s%2Fg%2F11cn3q5pcj!19sChIJidG4KGkWFy4R4KaSNilC-QM?authuser=0&hl=id&rclk=1,-2.7383005,107.6367423
tempat makan dekat Bangka Belitung,Warung Kopi Ake,Kedai Kopi,"
KV.Senang 17 Jl Sriwijaya Tanjung pandan Belitung 33416, Jl. Sriwijaya No.123A, Parit, Kec. Tj. Pandan, Kabupaten Belitung, Kepulauan Bangka Belitung 33411","4,5",759,Rp 25–50 rb,https://www.google.com/maps/place/Warung+Kopi+Ake/data=!4m7!3m6!1s0x2e17166881805dad:0xbb08e66d008f5eaf!8m2!3d-2.7396968!4d107.633381!16s%2Fg%2F11btvb6mcn!19sChIJrV2AgWgWFy4Rr16PAG3mCLs?authuser=0&hl=id&rclk=1,-2.7396968,107.633381
tempat makan dekat Bangka Belitung,Wisata Kuliner Belitong,Restoran Seafood,"
7J5J+C3M, Tj. Pandan, Kec. Tj. Pandan, Kabupaten Belitung, Kepulauan Bangka Belitung 33411","4,6",325,Rp 25–50 rb,https://www.google.com/maps/place/Wisata+Kuliner+Belitong/data=!4m7!3m6!1s0x2e1716670b0a03f7:0xc13f9d4ff0603804!8m2!3d-2.7414018!4d107.6301593!16s%2Fg%2F11ddwxbljk!19sChIJ9wMKC2cWFy4RBDhg8E-dP8E?authuser=0&hl=id&rclk=1,-2.7414018,107.6301593
tempat makan dekat Bangka Belitung,Warjo Toboali,Restoran Jawa,"
Jl. Jend. Sudirman No.1184, Teladan, Kec. Toboali, Kabupaten Bangka Selatan, Kepulauan Bangka Belitung 33783","4,2",527,Rp 25–50 rb,https://www.google.com/maps/place/Warjo+Toboali/data=!4m7!3m6!1s0x2e3d81a3e4378b87:0x52927b49e9cda930!8m2!3d-3.0042371!4d106.4690775!16s%2Fg%2F11cp841jpb!19sChIJh4s35KOBPS4RMKnN6Ul7klI?authuser=0&hl=id&rclk=1,-3.0042371,106.4690775
tempat makan dekat Bangka Belitung,La Cafe Bangka,Kedai Kopi,"
Karya Makmur, Kec. Pemali, Kabupaten Bangka, Kepulauan Bangka Belitung","4,9",412,Rp 25–50 rb,https://www.google.com/maps/place/La+Cafe+Bangka/data=!4m7!3m6!1s0x2e22f30029d526c7:0xc8c3c1818572e9d2!8m2!3d-1.8788501!4d106.0920885!16s%2Fg%2F11wmzyrqgz!19sChIJxybVKQDzIi4R0ulyhYHBw8g?authuser=0&hl=id&rclk=1,-1.8788501,106.0920885
tempat makan dekat Bangka Belitung,Ruma Makan Belitong Timpo Duluk,Restoran,"
Jl. Lettu Mad Daud No.22, Parit, Kec. Tj. Pandan, Kabupaten Belitung, Kepulauan Bangka Belitung 33411","4,4",2373,Rp 50–75 rb,https://www.google.com/maps/place/Ruma+Makan+Belitong+Timpo+Duluk/data=!4m7!3m6!1s0x2e1716651a9719d3:0xc79dbbf8bbbaf6af!8m2!3d-2.7348855!4d107.6310953!16s%2Fg%2F11b6dff08x!19sChIJ0xmXGmUWFy4Rr_a6u_i7ncc?authuser=0&hl=id&rclk=1,-2.7348855,107.6310953
tempat makan dekat Bangka Belitung,Café Simpang Tepus,Restoran,"
7C47+3FR, Bencah, Kec. Air Gegas, Kabupaten Bangka Selatan, Kepulauan Bangka Belitung 33782","5,0",6,,https://www.google.com/maps/place/Caf%C3%A9+Simpang+Tepus/data=!4m7!3m6!1s0x2e3d65d1ed1128f3:0x2e6e2d24920ee452!8m2!3d-2.7447706!4d106.4136547!16s%2Fg%2F11s_lx66xw!19sChIJ8ygR7dFlPS4RUuQOkiQtbi4?authuser=0&hl=id&rclk=1,-2.7447706,106.4136547
tempat makan dekat Bangka Belitung,Pondok Makan Hanif,Warung nasi,"
Toboali, Kec. Toboali, Kabupaten Bangka Selatan, Kepulauan Bangka Belitung 33783","4,3",39,Rp 50–75 rb,https://www.google.com/maps/place/Pondok+Makan+Hanif/data=!4m7!3m6!1s0x2e3d81c7458d19a7:0x348f3acc75d0570c!8m2!3d-3.006571!4d106.467201!16s%2Fg%2F11g4ddtgwy!19sChIJpxmNRceBPS4RDFfQdcw6jzQ?authuser=0&hl=id&rclk=1,-3.006571,106.467201
