destination,place_name,category,address,rating,review_count,url,latitude,longitude
atraksi dekat Borobudur,Punthuk Mongkrong,Tujuan Wisata,"
Desa Giritengah, Kec. Borobudur, Olgung, Giripurno, Kec. Borobudur, Kabupaten Magelang, Jawa Tengah 56553","4,3",459.0,https://www.google.com/maps/place/Punthuk+Mongkrong/data=!4m7!3m6!1s0x2e7a8d2decb4bde9:0x705f1bbd610ec241!8m2!3d-7.6345!4d110.174606!16s%2Fg%2F11clt0y2pf!19sChIJ6b207C2Nei4RQcIOYb0bX3A?authuser=0&hl=id&rclk=1,-7.6345,110.174606
atraksi dekat Borobudur,Taman Kyai Langgeng - Tempat Wisata Magelang,Tujuan Wisata,"
Jl. Cemp. No.6, Kemirirejo, Kec. Magelang Tengah, Kota Magelang, Jawa Tengah 56122","4,3",14025.0,https://www.google.com/maps/place/Taman+Kyai+Langgeng+-+Tempat+Wisata+Magelang/data=!4m7!3m6!1s0x2e7a8f5d664f46d1:0xc3462bdf7e60f183!8m2!3d-7.4843948!4d110.2105462!16s%2Fg%2F11b75hsvlt!19sChIJ0UZPZl2Pei4Rg_Fgft8rRsM?authuser=0&hl=id&rclk=1,-7.4843948,110.2105462
atraksi dekat Borobudur,Desa Wisata Candirejo,Tujuan Wisata,"
Jl. Raya Candirejo, Sangen, Candirejo, Kec. Borobudur, Kabupaten Magelang, Jawa Tengah 56553","4,7",446.0,https://www.google.com/maps/place/Desa+Wisata+Candirejo/data=!4m7!3m6!1s0x2e7a8cae518c90b9:0xd284783079b4ea34!8m2!3d-7.6247362!4d110.2287948!16s%2Fg%2F11gh0l4m3j!19sChIJuZCMUa6Mei4RNOq0eTB4hNI?authuser=0&hl=id&rclk=1,-7.6247362,110.2287948
atraksi dekat Borobudur,Wisata Borobudur,Tujuan Wisata,"
Vw Tour by Wisata, Tuksongo, Kec. Borobudur, Kabupaten Magelang, Jawa Tengah 56553","4,9",67.0,https://www.google.com/maps/place/Wisata+Borobudur/data=!4m7!3m6!1s0x2e7a8d8f42c40d31:0x3f7d042289aa5460!8m2!3d-7.6213579!4d110.2041804!16s%2Fg%2F11j9lzyrz3!19sChIJMQ3EQo-Nei4RYFSqiSIEfT8?authuser=0&hl=id&rclk=1,-7.6213579,110.2041804
atraksi dekat Borobudur,Omah Mbudur,Restoran,"
Dusun jowahan, Dusun 3, Wanurejo, Kec. Borobudur, Kabupaten Magelang, Jawa Tengah 56553","4,6",951.0,https://www.google.com/maps/place/Omah+Mbudur/data=!4m7!3m6!1s0x2e7a8c950fa76ea5:0x816b44306d5c02c!8m2!3d-7.616503!4d110.2147419!16s%2Fg%2F11f1t68qbz!19sChIJpW6nD5WMei4RLMDVBkO0Fgg?authuser=0&hl=id&rclk=1,-7.616503,110.2147419
atraksi dekat Borobudur,"Goa Maria Ratuning Katentreman, Gantang",Tempat Religius,"
F9V3+MFW, Gantang, Kec. Sawangan, Kabupaten Magelang, Jawa Tengah 56481","4,8",178.0,"https://www.google.com/maps/place/Goa+Maria+Ratuning+Katentreman,+Gantang/data=!4m7!3m6!1s0x2e7a628b3c8ad657:0x76fefa4031e4a6c!8m2!3d-7.5057694!4d110.3537035!16s%2Fg%2F11c6cr47dv!19sChIJV9aKPItiei4RbEoeA6Tvbwc?authuser=0&hl=id&rclk=1",-7.5057694,110.3537035
atraksi dekat Borobudur,Bukit Barede,Tujuan Wisata,"
Sendaren 2, Karangrejo, Kec. Borobudur, Kabupaten Magelang, Jawa Tengah 56553","4,3",482.0,https://www.google.com/maps/place/Bukit+Barede/data=!4m7!3m6!1s0x2e7a8d024ed9068b:0xd6d8b6fb3edf0909!8m2!3d-7.6054056!4d110.1855641!16s%2Fg%2F11btxk10y0!19sChIJiwbZTgKNei4RCQnfPvu22NY?authuser=0&hl=id&rclk=1,-7.6054056,110.1855641
atraksi dekat Borobudur,Taman Seribu Cinta Kali Blongkeng,Taman,"
C74V+H65, Dangean, Gulon, Kec. Salam, Kabupaten Magelang, Jawa Tengah 56484","4,5",357.0,https://www.google.com/maps/place/Taman+Seribu+Cinta+Kali+Blongkeng/data=!4m7!3m6!1s0x2e7a8b3948a6932b:0x8fb49e14bca3e666!8m2!3d-7.5936248!4d110.2931049!16s%2Fg%2F11gy7sg9m2!19sChIJK5OmSDmLei4RZuajvBSetI8?authuser=0&hl=id&rclk=1,-7.5936248,110.2931049
atraksi dekat Borobudur,Alun-Alun Kota Magelang,Taman Kota,"
Jl. Pemuda, Kemirirejo, Kec. Magelang Tengah, Kota Magelang, Jawa Tengah 56117","4,6",22006.0,https://www.google.com/maps/place/Alun-Alun+Kota+Magelang/data=!4m7!3m6!1s0x2e7a8f58daad1f53:0x4b0a5805f3d4b333!8m2!3d-7.4770388!4d110.2182762!16s%2Fg%2F11bx1z80mr!19sChIJUx-t2liPei4RM7PU8wVYCks?authuser=0&hl=id&rclk=1,-7.4770388,110.2182762
atraksi dekat Borobudur,Desa Wisata Wanurejo,Tujuan Wisata,"
Brojonalan, Dusun 1, Wanurejo, Kec. Borobudur, Kabupaten Magelang, Jawa Tengah 56553","4,5",301.0,https://www.google.com/maps/place/Desa+Wisata+Wanurejo/data=!4m7!3m6!1s0x2e7a8c916084d8b7:0x9752a8bc98b11c83!8m2!3d-7.6117993!4d110.2179225!16s%2Fg%2F11bwgw6d3t!19sChIJt9iEYJGMei4RgxyxmLyoUpc?authuser=0&hl=id&rclk=1,-7.6117993,110.2179225
atraksi dekat Borobudur,Curug Silawe,Tujuan Wisata,"
G3RF+M36, Area Sawah, Sutopati, Kec. Kajoran, Kabupaten Magelang, Jawa Tengah 56163","4,2",597.0,https://www.google.com/maps/place/Curug+Silawe/data=!4m7!3m6!1s0x2e7a9a4108377a65:0x34321bec393d296f!8m2!3d-7.4583289!4d110.0726528!16s%2Fg%2F11bzs1plmr!19sChIJZXo3CEGaei4Rbyk9OewbMjQ?authuser=0&hl=id&rclk=1,-7.4583289,110.0726528
atraksi dekat Borobudur,Komplek Eks. Karesidenan Kedu,Bangunan Bersejarah,"
Jl. Alibasah Sentot No.751, Magelang, Kec. Magelang Tengah, Kota Magelang, Jawa Tengah 56117","4,6",175.0,https://www.google.com/maps/place/Komplek+Eks.+Karesidenan+Kedu/data=!4m7!3m6!1s0x2e7a85f559252d5d:0x9699beee795bcc68!8m2!3d-7.4746419!4d110.2127987!16s%2Fg%2F11c209gkpf!19sChIJXS0lWfWFei4RaMxbee6-mZY?authuser=0&hl=id&rclk=1,-7.4746419,110.2127987
atraksi dekat Borobudur,Jembatan Gantung klangi polkadot,Tujuan Wisata,"
Dusun 1, Klakah, Kec. Selo, Kabupaten Boyolali, Jawa Tengah 57363","4,3",160.0,https://www.google.com/maps/place/Jembatan+Gantung+klangi+polkadot/data=!4m7!3m6!1s0x2e7a630d11f987f9:0x428681e4d6cfcaca!8m2!3d-7.4982445!4d110.4001794!16s%2Fg%2F11c60h85rm!19sChIJ-Yf5EQ1jei4RysrP1uSBhkI?authuser=0&hl=id&rclk=1,-7.4982445,110.4001794
atraksi dekat Borobudur,Kampung Inggris Borobudur,Sekolah Bahasa Inggris,"
Parakan rt/rw 02, Area Sawah/Kebun, Ngargogondo, Kec. Borobudur, Kabupaten Magelang, Jawa Tengah 56553","4,6",274.0,https://www.google.com/maps/place/Kampung+Inggris+Borobudur/data=!4m7!3m6!1s0x2e7a8cbc63dded47:0xd2f36742b73be096!8m2!3d-7.6226458!4d110.2219451!16s%2Fg%2F11bwh5jvdr!19sChIJR-3dY7yMei4RluA7t0Jn89I?authuser=0&hl=id&rclk=1,-7.6226458,110.2219451
atraksi dekat Borobudur,Punthuk Setumbu,Titik Pemandangan,"
Kurahan, Karangrejo, Kec. Borobudur, Kabupaten Magelang, Jawa Tengah 56553","4,6",9233.0,https://www.google.com/maps/place/Punthuk+Setumbu/data=!4m7!3m6!1s0x2e7a8d05a1ccd491:0x6717b6315e12cdb1!8m2!3d-7.6093756!4d110.1777919!16s%2Fg%2F11b7y84zv5!19sChIJkdTMoQWNei4Rsc0SXjG2F2c?authuser=0&hl=id&rclk=1,-7.6093756,110.1777919
atraksi dekat Borobudur,Wisata Propang Akmil,Peternakan,"
Jl. Kelud No.8, Sukosari Lor, Mertoyudan, Kec. Mertoyudan, Kabupaten Magelang, Jawa Tengah 56172","4,7",768.0,https://www.google.com/maps/place/Wisata+Propang+Akmil/data=!4m7!3m6!1s0x2e7a8ee15293d7c3:0x3a3c65ff03d04c42!8m2!3d-7.5211771!4d110.2064551!16s%2Fg%2F11c5zqym97!19sChIJw9eTUuGOei4RQkzQA_9lPDo?authuser=0&hl=id&rclk=1,-7.5211771,110.2064551
atraksi dekat Borobudur,Mangli Sky View,Tujuan Wisata,"
Kebonlegi, Mangli, Kec. Kaliangkrik, Kabupaten Magelang, Jawa Tengah 56153","4,6",1919.0,https://www.google.com/maps/place/Mangli+Sky+View/data=!4m7!3m6!1s0x2e7a9b7a77039791:0x1a1f5caba90c786f!8m2!3d-7.4082278!4d110.1006209!16s%2Fg%2F11c5_t338f!19sChIJkZcDd3qbei4Rb3gMqatcHxo?authuser=0&hl=id&rclk=1,-7.4082278,110.1006209
atraksi dekat Borobudur,Balkondes Wringinputih,,"
Bojong, Wringinputih, Kec. Borobudur, Kabupaten Magelang, Jawa Tengah 56553","4,4",880.0,https://www.google.com/maps/place/Balkondes+Wringinputih/data=!4m10!3m9!1s0x2e7a8c49ede4a853:0xe6da05c2c90c7f38!5m2!4m1!1i2!8m2!3d-7.579677!4d110.1944544!16s%2Fg%2F11dyls9yh9!19sChIJU6jk7UmMei4ROH8MycIF2uY?authuser=0&hl=id&rclk=1,-7.579677,110.1944544
atraksi dekat Borobudur,WISMA DEWA KEMBAR,,"
Kalangan Adikarto No.3, Dusun 2, Wanurejo, Kec. Borobudur, Kabupaten Magelang, Jawa Tengah 56553","4,4",26.0,https://www.google.com/maps/place/WISMA+DEWA+KEMBAR/data=!4m10!3m9!1s0x2e7a8c924f6c1b1b:0xa2be1666594b6575!5m2!4m1!1i2!8m2!3d-7.6098441!4d110.215516!16s%2Fg%2F11cscqxcym!19sChIJGxtsT5KMei4RdWVLWWYWvqI?authuser=0&hl=id&rclk=1,-7.6098441,110.215516
atraksi dekat Borobudur,MUSEUM & KAMPUNG SENI BOROBUDUR,Tujuan Wisata,"
Jl. Medang Kamulan No.4, Kw. Candi Borobudur, Kujon, Kec. Borobudur, Kabupaten Magelang, Jawa Tengah 56553","4,6",1004.0,https://www.google.com/maps/place/MUSEUM+%26+KAMPUNG+SENI+BOROBUDUR/data=!4m7!3m6!1s0x2e7a8d00102b8007:0xe245f7aa10e51ab0!8m2!3d-7.6015413!4d110.1977852!16s%2Fg%2F11vxw8fg1k!19sChIJB4ArEACNei4RsBrlEKr3ReI?authuser=0&hl=id&rclk=1,-7.6015413,110.1977852
atraksi dekat Borobudur,Ketep Pass Magelang,Tujuan Wisata,"
Jl. Ketep Kopeng, Ketep Pas, Ketep, Kec. Sawangan, Kabupaten Magelang, Jawa Tengah 56481","4,5",20786.0,https://www.google.com/maps/place/Ketep+Pass+Magelang/data=!4m7!3m6!1s0x2e7a631c52d78667:0xd6899eb201af0678!8m2!3d-7.4944699!4d110.3815682!16s%2Fg%2F1229cx9l!19sChIJZ4bXUhxjei4ReAavAbKeidY?authuser=0&hl=id&rclk=1,-7.4944699,110.3815682
atraksi dekat Borobudur,Watu Putih Resort,Penginapan,"
96C5+92H, Krajan 1, Majaksingi, Kec. Borobudur, Kabupaten Magelang, Jawa Tengah 56553","4,4",244.0,https://www.google.com/maps/place/Watu+Putih+Resort/data=!4m7!3m6!1s0x2e7a8d964d3f9c89:0x5fa668a58616e0b9!8m2!3d-7.6290508!4d110.2075983!16s%2Fg%2F11hdwpzlrw!19sChIJiZw_TZaNei4RueAWhqVopl8?authuser=0&hl=id&rclk=1,-7.6290508,110.2075983
atraksi dekat Bangka Belitung,Pantai Jerangkat,Pusat Informasi Pariwisata,"
Desa Ketap,Dusun Tayu, Ketap, Kec. Jebus, Kabupaten Bangka Barat, Kepulauan Bangka Belitung","4,6",121.0,https://www.google.com/maps/place/Pantai+Jerangkat/data=!4m7!3m6!1s0x2e23992364930d3b:0x517f8cb9694a2edc!8m2!3d-1.6525946!4d105.3595717!16s%2Fg%2F11h0l48q29!19sChIJOw2TZCOZIy4R3C5KabmMf1E?authuser=0&hl=id&rclk=1,-1.6525946,105.3595717
atraksi dekat Bangka Belitung,Panorama Belitung Tour,Biro Perjalanan dan Wisata,"
Jl. Air Ketekok No.08, Paal Satu, Kec. Tj. Pandan, Kabupaten Belitung, Kepulauan Bangka Belitung 33412","5,0",88.0,https://www.google.com/maps/place/Panorama+Belitung+Tour/data=!4m7!3m6!1s0x2e171798b1ca236b:0xd90a5507c34cdb0!8m2!3d-2.7331052!4d107.6543195!16s%2Fg%2F11grv3_b_d!19sChIJayPKsZgXFy4RsM00fFClkA0?authuser=0&hl=id&rclk=1,-2.7331052,107.6543195
atraksi dekat Bangka Belitung,Kampoeng Selarai Indah,Taman,"
5R3M+XHF, Jl. Sekayu - Bandar Jaya, Serasan Jaya, Kec. Sekayu, Kabupaten Musi Banyuasin, Sumatera Selatan 30711","4,4",105.0,https://www.google.com/maps/place/Kampoeng+Selarai+Indah/data=!4m7!3m6!1s0x2e3a920f832c64b3:0x83f3b80eabb8f36a!8m2!3d-2.8450565!4d103.8339309!16s%2Fg%2F11f31r8p6z!19sChIJs2Qsgw-SOi4RavO4qw6484M?authuser=0&hl=id&rclk=1,-2.8450565,103.8339309
atraksi dekat Bangka Belitung,Kampung Wisata Berseri Eka Jaya,Tujuan Wisata,"
Jl Arjuna, Lrg. Marene Gg. Serati RT29, Eka Jaya, Kec. Jambi Sel., Kota Jambi, Jambi 36135","5,0",2.0,https://www.google.com/maps/place/Kampung+Wisata+Berseri+Eka+Jaya/data=!4m7!3m6!1s0x2e258fc5a96a44b5:0x8759c0e33df7ae7f!8m2!3d-1.6087103!4d103.6602219!16s%2Fg%2F11sc25hpt4!19sChIJtURqqcWPJS4Rf673PePAWYc?authuser=0&hl=id&rclk=1,-1.6087103,103.6602219
atraksi dekat Bangka Belitung,Pantai Batu Dinding,Tujuan Wisata,"
9P7R+W25, Teluk Kelabat, Air Jukung, Belinyu, Kabupaten Bangka, Kepulauan Bangka Belitung 33253","4,4",762.0,https://www.google.com/maps/place/Pantai+Batu+Dinding/data=!4m7!3m6!1s0x2e23ada084542649:0x8371d22892e424d8!8m2!3d-1.6352351!4d105.7401094!16s%2Fg%2F11c1q7nvxn!19sChIJSSZUhKCtIy4R2CTkkijScYM?authuser=0&hl=id&rclk=1,-1.6352351,105.7401094
atraksi dekat Bangka Belitung,Sungai Air Itam Camp,Tujuan Wisata,"
2J3M+PCG, Pulo Kerto, Kec. Gandus, Kota Palembang, Sumatera Selatan 30149","4,5",38.0,https://www.google.com/maps/place/Sungai+Air+Itam+Camp/data=!4m7!3m6!1s0x2e3b0b7de6b8b2bd:0xfcf6a26d9a8c1816!8m2!3d-2.9956876!4d104.6335634!16s%2Fg%2F11p19c06pm!19sChIJvbK45n0LOy4RFhiMmm2i9vw?authuser=0&hl=id&rclk=1,-2.9956876,104.6335634
atraksi dekat Bangka Belitung,Pulau Kulong Selumar.,Tujuan Wisata,"
Air Selumar, Sijuk, Kabupaten Belitung, Kepulauan Bangka Belitung 33414","4,1",96.0,https://www.google.com/maps/place/Pulau+Kulong+Selumar./data=!4m7!3m6!1s0x2e1740d685daec71:0xf74d4c54ec2efd35!8m2!3d-2.6105969!4d107.757091!16s%2Fg%2F11c6ljzwsc!19sChIJcezahdZAFy4RNf0u7FRMTfc?authuser=0&hl=id&rclk=1,-2.6105969,107.757091
atraksi dekat Bangka Belitung,Alun-Alun Taman Merdeka Kota Pangkal Pinang,Taman Kota,"
33127, Batin Tikal, Kec. Taman Sari, Kota Pangkal Pinang, Kepulauan Bangka Belitung 33684","4,4",10606.0,https://www.google.com/maps/place/Alun-Alun+Taman+Merdeka+Kota+Pangkal+Pinang/data=!4m7!3m6!1s0x2e22c0df150fcbd9:0xb86b04688320caeb!8m2!3d-2.1211299!4d106.1127796!16s%2Fg%2F1hm3k2g6p!19sChIJ2csPFd_AIi4R68ogg2gEa7g?authuser=0&hl=id&rclk=1,-2.1211299,106.1127796
atraksi dekat Bangka Belitung,Pantai Butun DARU,Vila,"
54QC+6Q, Sinar Baru, Sungai Liat, Kabupaten Bangka, Kepulauan Bangka Belitung 33211","4,2",5.0,https://www.google.com/maps/place/Pantai+Butun+DARU/data=!4m7!3m6!1s0x2e22f5001ab0f135:0xef59c542634f5e47!8m2!3d-1.811906!4d106.1219618!16s%2Fg%2F11y2y_hchm!19sChIJNfGwGgD1Ii4RR15PY0LFWe8?authuser=0&hl=id&rclk=1,-1.811906,106.1219618
atraksi dekat Bangka Belitung,BN Zoo Sungailiat,Kebun Binatang,"
Sinar Baru, Sungai Liat, Kabupaten Bangka, Kepulauan Bangka Belitung 33212","4,4",210.0,https://www.google.com/maps/place/BN+Zoo+Sungailiat/data=!4m7!3m6!1s0x2e22f52073348353:0x957771035ff528a!8m2!3d-1.828607!4d106.1188453!16s%2Fg%2F11ln1w6cjv!19sChIJU4M0cyD1Ii4RilL_NRB3Vwk?authuser=0&hl=id&rclk=1,-1.828607,106.1188453
atraksi dekat Bangka Belitung,Pantai Nek Aji,Tujuan Wisata,"
XFP2+568, Jl. Jend. Sudirman, Tj. Ketapang, Kec. Toboali, Kabupaten Bangka Selatan, Kepulauan Bangka Belitung 33783","4,3",884.0,https://www.google.com/maps/place/Pantai+Nek+Aji/data=!4m7!3m6!1s0x2e3d819e21fd8453:0x5592c27df078baee!8m2!3d-3.0145779!4d106.4505726!16s%2Fg%2F11b6sgb197!19sChIJU4T9IZ6BPS4R7rp48H3CklU?authuser=0&hl=id&rclk=1,-3.0145779,106.4505726
atraksi dekat Bangka Belitung,Kelenteng Hok Tek Che,Kuil Penganut Agama Tao,"
7J4J+XJV, Jl. Siburik Timur, Tj. Pandan, Kec. Tj. Pandan, Kabupaten Belitung, Kepulauan Bangka Belitung 33411","4,4",31.0,https://www.google.com/maps/place/Kelenteng+Hok+Tek+Che/data=!4m7!3m6!1s0x2e1716678a0480c1:0x38099b524fc8d409!8m2!3d-2.7425178!4d107.6315422!16s%2Fg%2F11cjnns571!19sChIJwYAEimcWFy4RCdTIT1KbCTg?authuser=0&hl=id&rclk=1,-2.7425178,107.6315422
atraksi dekat Bangka Belitung,DESA WISATA KREATIF TERONG,Tujuan Wisata,"
Aik Rusa Berehun, Terong, Sijuk, Kabupaten Belitung, Kepulauan Bangka Belitung 33451","4,6",106.0,https://www.google.com/maps/place/DESA+WISATA+KREATIF+TERONG/data=!4m7!3m6!1s0x2e176ab5d1a1770f:0x4a1d2b5e1e3dc14c!8m2!3d-2.6431517!4d107.6476933!16s%2Fg%2F11f018qjqd!19sChIJD3eh0bVqFy4RTME9Hl4rHUo?authuser=0&hl=id&rclk=1,-2.6431517,107.6476933
atraksi dekat Bangka Belitung,Bubble Waterboom Pangkalpinang,Kolam Renang,"
North Boulevard The Greenland City, Selindung, Gabek, Selindung, Kec. Gabek, Kota Pangkal Pinang, Kepulauan Bangka Belitung 33172","3,9",318.0,https://www.google.com/maps/place/Bubble+Waterboom+Pangkalpinang/data=!4m7!3m6!1s0x2e22c1b69dd2e17b:0xed0ef1a020f77424!8m2!3d-2.0830864!4d106.1054717!16s%2Fg%2F11c1lygjgj!19sChIJe-HSnbbBIi4RJHT3IKDxDu0?authuser=0&hl=id&rclk=1,-2.0830864,106.1054717
atraksi dekat Bangka Belitung,Pantai Laskar Pelangi,Tujuan Wisata,"
CPX7+RVG, Pulau Belitung, Kepulauan Bangka Belitung 33414","4,8",2058.0,https://www.google.com/maps/place/Pantai+Laskar+Pelangi/data=!4m7!3m6!1s0x2e1743dcdecee061:0xade3d4c4ffe015bc!8m2!3d-2.5504323!4d107.7147056!16s%2Fg%2F11h_c7kls_!19sChIJYeDO3txDFy4RvBXg_8TU460?authuser=0&hl=id&rclk=1,-2.5504323,107.7147056
atraksi dekat Bangka Belitung,Wisata Air Panas Kater Desa Nyelanding,Tujuan Wisata,"
77XF+R6Q, Nyelanding, Kec. Air Gegas, Kabupaten Bangka Selatan, Kepulauan Bangka Belitung 33782","4,1",158.0,https://www.google.com/maps/place/Wisata+Air+Panas+Kater+Desa+Nyelanding/data=!4m7!3m6!1s0x2e3d699f2b68ef65:0x94089c708bd63c0e!8m2!3d-2.7004123!4d106.2731224!16s%2Fg%2F11f_d6r371!19sChIJZe9oK59pPS4RDjzWi3CcCJQ?authuser=0&hl=id&rclk=1,-2.7004123,106.2731224
atraksi dekat Bangka Belitung,Danau pading,Tujuan Wisata,"
CG6F+JJX, Perlang, Kec. Lubuk Besar, Kabupaten Bangka Tengah, Kepulauan Bangka Belitung 33681","4,7",119.0,https://www.google.com/maps/place/Danau+pading/data=!4m7!3m6!1s0x2e3d5f5d1141f5cd:0x1388e9fe221716cb!8m2!3d-2.588395!4d106.5240946!16s%2Fg%2F11vcbdjvxx!19sChIJzfVBEV1fPS4RyxYXIv7piBM?authuser=0&hl=id&rclk=1,-2.588395,106.5240946
atraksi dekat Bangka Belitung,Pantai Kubu Toboali,Tujuan Wisata,"
WH99+HW7, Toboali, Kec. Toboali, Kabupaten Bangka Selatan, Kepulauan Bangka Belitung","4,4",16.0,https://www.google.com/maps/place/Pantai+Kubu+Toboali/data=!4m7!3m6!1s0x2e1629e9391ec045:0x6e7501163d79024d!8m2!3d-3.0810752!4d106.5698015!16s%2Fg%2F11m45fv1pj!19sChIJRcAeOekpFi4RTQJ5PRYBdW4?authuser=0&hl=id&rclk=1,-3.0810752,106.5698015
atraksi dekat Bangka Belitung,Pesanggrahan Menumbing,Bangunan pusaka,"
X5MJ+63J, Tanjung, Kec. Muntok, Kabupaten Bangka Barat, Kepulauan Bangka Belitung 33351","4,6",1033.0,https://www.google.com/maps/place/Pesanggrahan+Menumbing/data=!4m7!3m6!1s0x2e23665c402def67:0x16e5d4de219fb676!8m2!3d-2.0169197!4d105.180156!16s%2Fg%2F11q8h3fwq3!19sChIJZ-8tQFxmIy4RdrafId7U5RY?authuser=0&hl=id&rclk=1,-2.0169197,105.180156
atraksi dekat Bangka Belitung,Pulau Kepayang,Tujuan Wisata,"
FM22+C8Q, Keciput, Sijuk, Kabupaten Belitung, Kepulauan Bangka Belitung 33414","4,7",722.0,https://www.google.com/maps/place/Pulau+Kepayang/data=!4m7!3m6!1s0x2e1769c15e42ec17:0x3438066846f2018e!8m2!3d-2.5489247!4d107.6508575!16s%2Fg%2F11c20qsfyj!19sChIJF-xCXsFpFy4RjgHyRmgGODQ?authuser=0&hl=id&rclk=1,-2.5489247,107.6508575
atraksi dekat Bangka Belitung,WISATA MANGROVE DESA TUKAK,Tujuan Wisata,"
2JFX+P7G, Jalan Raya Desa, Tukak, Tukak Sadai, South Bangka Regency, Bangka Belitung Islands 33783","4,3",189.0,https://www.google.com/maps/place/WISATA+MANGROVE+DESA+TUKAK/data=!4m7!3m6!1s0x2e162cb72269dd91:0x7c583c7546a972fa!8m2!3d-2.9756941!4d106.6481984!16s%2Fg%2F11fx_0q_05!19sChIJkd1pIrcsFi4R-nKpRnU8WHw?authuser=0&hl=id&rclk=1,-2.9756941,106.6481984
atraksi dekat Bangka Belitung,Pura Desa Giri Jati,Pura,"
9RJ6+M2X, Sijuk, Kabupaten Belitung, Kepulauan Bangka Belitung 33414","4,5",28.0,https://www.google.com/maps/place/Pura+Desa+Giri+Jati/data=!4m7!3m6!1s0x2e1747083afbb7b1:0x77baa2305af12031!8m2!3d-2.6182733!4d107.810109!16s%2Fg%2F11c603t1kt!19sChIJsbf7OghHFy4RMSDxWjCiunc?authuser=0&hl=id&rclk=1,-2.6182733,107.810109
atraksi dekat Bangka Belitung,Pantai Parai Tenggiri,Pantai,"
Sinar Baru, Sungai Liat, Kabupaten Bangka, Kepulauan Bangka Belitung","4,5",2120.0,https://www.google.com/maps/place/Pantai+Parai+Tenggiri/data=!4m7!3m6!1s0x2e22f4e5d4c78d53:0xf41a1faffb56928a!8m2!3d-1.8043515!4d106.1284172!16s%2Fg%2F121yhbjv!19sChIJU43H1OX0Ii4RipJW-68fGvQ?authuser=0&hl=id&rclk=1,-1.8043515,106.1284172
atraksi dekat Bangka Belitung,Pantai Punggur Tuing,Tujuan Wisata,"
92XW+X5R tuing, Mapur, Kec. Riau Silip, Kabupaten Bangka, Kepulauan Bangka Belitung 33253","4,5",132.0,https://www.google.com/maps/place/Pantai+Punggur+Tuing/data=!4m7!3m6!1s0x2e2244b2ea63fab1:0xc47da1d3f854bbf5!8m2!3d-1.6000204!4d106.045386!16s%2Fg%2F11c4649krl!19sChIJsfpj6rJEIi4R9btU-NOhfcQ?authuser=0&hl=id&rclk=1,-1.6000204,106.045386
atraksi dekat Bangka Belitung,Leebong Island Resort,,"
Pegantungan, Badau, Kabupaten Belitung, Kepulauan Bangka Belitung 33452","4,7",976.0,https://www.google.com/maps/place/Leebong+Island+Resort/data=!4m10!3m9!1s0x2e16e27b0abb21d3:0xc3840fdc06ad1c08!5m2!4m1!1i2!8m2!3d-2.9613387!4d107.5339965!16s%2Fg%2F11bzrhbvjp!19sChIJ0yG7CnviFi4RCBytBtwPhMM?authuser=0&hl=id&rclk=1,-2.9613387,107.5339965
atraksi dekat Bangka Belitung,Dusun Mengguru,Tujuan Wisata,"
CX86+2G, Cendil, Kec. Klp. Kampit, Kabupaten Belitung Timur, Kepulauan Bangka Belitung 33571","4,3",8.0,https://www.google.com/maps/place/Dusun+Mengguru/data=!4m7!3m6!1s0x2e174b10d9eda665:0x3f52899f53af5cd!8m2!3d-2.5848976!4d107.9612886!16s%2Fg%2F11sdt3hnrr!19sChIJZabt2RBLFy4RzfU69Zko9QM?authuser=0&hl=id&rclk=1,-2.5848976,107.9612886
atraksi dekat Bangka Belitung,Desa Wisata Muara Telang,Tujuan Wisata,"
Telang, Kec. Bayung Lencir, Kabupaten Musi Banyuasin, Sumatera Selatan 30756","3,0",2.0,https://www.google.com/maps/place/Desa+Wisata+Muara+Telang/data=!4m7!3m6!1s0x2e255d8959815041:0x1da80e17ef849237!8m2!3d-2.154994!4d103.699112!16s%2Fg%2F11rv2l34l2!19sChIJQVCBWYldJS4RN5KE7xcOqB0?authuser=0&hl=id&rclk=1,-2.154994,103.699112
atraksi dekat Bangka Belitung,Pantai Batu Ketak,Tujuan Wisata,"
452P+7JR, Parit Padang, Sungai Liat, Kabupaten Bangka, Kepulauan Bangka Belitung 33211","4,7",210.0,https://www.google.com/maps/place/Pantai+Batu+Ketak/data=!4m7!3m6!1s0x2e228d6306a533c1:0x5f141ed3334be933!8m2!3d-1.8993648!4d106.1858205!16s%2Fg%2F11rhdw3_w2!19sChIJwTOlBmONIi4RM-lLM9MeFF8?authuser=0&hl=id&rclk=1,-1.8993648,106.1858205
atraksi dekat Bangka Belitung,Jembatan Emas,Jembatan,"
Air Anyir, Kec. Merawang, Kabupaten Bangka, Kepulauan Bangka Belitung","4,6",387.0,https://www.google.com/maps/place/Jembatan+Emas/data=!4m7!3m6!1s0x2e22c1d1bf3bff27:0xd75aa4d9d818f1bc!8m2!3d-2.0856689!4d106.1575!16s%2Fg%2F11jz92x756!19sChIJJ_87v9HBIi4RvPEY2NmkWtc?authuser=0&hl=id&rclk=1,-2.0856689,106.1575
